STATE/UT,DISTRICT,TEHSIL,VILLAGE,SITE,WELL DEPTH,AQUIFER,pH,electrical conductivity,TDS (mg/l),Total Hardness (mg/l),Calcium (mg/l),Magnesium (mg/l),Sodium (mg/l),Potassium (mg/l),Carbonate (mg/l),Bicarbonate (mg/l),Sulphate (mg/l),Chloride (mg/l),Fluoride (mg/l),Nitrate (mg/l),LATITUDE,LONGITUDE,WELL TYPE,Jan-23,Mar-22,Aug-22,Nov-22
Odisha,Ganjam,Asika,Khandrabali,Khandrabali,46.07,Unconfined,6.409483738,136.4477095,172.2918267,103.2103102,126.998,18.76848224,123.008365,8.606967489,51.34637508,69.08954299,311.6743086,62.25147781,4.822388645,40.30848777,19.7192,84.6408,Dug Well,2.3,3.25,1.47,2.05
Odisha,Ganjam,Asika,Mundamarai,Mundamarai,46.25,Unconfined,6.409483738,196.4143717,226.3922587,104.7997922,126.998,19.36210305,123.008365,7.900460229,171.8277908,63.6907082,288.0370433,51.89310558,2.530577658,44.31226536,19.6381,84.6039,Dug Well,1.28,1.13,0.38,0.48
Odisha,Ganjam,Asika,Nuagaon,Nuagaon3,46.28,Unconfined,6.409483738,279.137582,475.4569564,142.7134108,126.998,18.93620776,123.008365,12.92335388,90.73474749,124.4501188,229.018691,52.67447634,4.98835861,46.01914482,19.6167,84.6881,Dug Well,2.96,2.7,0.7,2.15
Odisha,Ganjam,Bellaguntha,Ambapua,Ambapua 1,46.55,Unconfined,6.409483738,1450.923175,427.9404547,223.977226,126.998,20.20468945,123.008365,11.88186283,71.91943087,87.54091425,245.8443045,66.92556849,0.143970001,45.56200745,19.8614,84.6456,Dug Well,0.8,2.18,0.5,0.5
Odisha,Ganjam,Bellaguntha,Balipadar,Balipadar,47.6,Qtz./Schist,6.409483738,37.3973001,843.9899968,135.3735241,126.998,18.79994698,123.008365,9.16100858,81.11212224,71.0439728,309.5908538,112.2628246,0.040953527,38.53402343,19.7356,84.7106,Dug Well,0.7,3.65,0.1,0.45
Odisha,Ganjam,Bellaguntha,Belaguntha,Belaguntha1,48.35,Qtz./Schist,6.409483738,211.9758726,442.8743154,125.5026751,126.998,19.26728358,123.008365,12.85729394,63.0972141,75.25412715,322.4166302,59.54908398,4.740305744,45.78478849,19.8817,84.6394,Dug Well,1.8,4.34,0.94,1.56
Odisha,Ganjam,Bellaguntha,Buguda,Buguda1,49.82,Qtz./Schist,6.409483738,239.3577215,354.3284656,105.4777856,126.998,19.59740015,123.008365,13.60527807,62.45944628,88.02138632,235.0677671,68.54123529,0.979744418,37.96126774,19.8097,84.7903,Dug Well,2.85,3.25,2.1,2.3
Odisha,Ganjam,Bellaguntha,Gobara,Gobara,49.76,Qtz./Schist,6.409483738,184.1748377,1268.605388,178.3359478,126.998,18.90603756,123.008365,8.594787931,188.1681627,90.12396328,213.7747583,70.13474153,0.525037374,33.64768183,19.8264,84.6,Dug Well,1.75,6.9,0.75,1.25
Odisha,Ganjam,Bellaguntha,Kalamb,Kalamba,49.7225,Qtz./Schist,6.409483738,1757.177583,115.5378432,120.48228,126.998,19.14906651,123.008365,8.526085229,183.0482373,75.41818305,391.6552846,56.58317807,0.089820987,30.69745375,19.7508,84.7044,Dug Well,4.32,7.12,1,2.8
Odisha,Ganjam,Bellaguntha,Karachuli,Karachuli,49.745,Qtz./Schist,6.409483738,1605.775402,804.1309259,407.822776,126.998,20.00071298,123.008365,11.41693219,72.63381684,49.06793155,200.1726629,68.06857832,4.02951169,25.3713883,19.9,84.8889,Dug Well,2.78,2.52,1.39,2.02
Odisha,Ganjam,Bellaguntha,Kontaipalli,Kontaipalli 1,49.745,Qtz./Schist,6.409483738,166.8174323,368.2474917,115.9432364,126.998,19.02135663,123.008365,7.093122257,195.0471446,90.6908019,221.1949898,74.35415856,0.980407332,46.20648161,19.8878,84.58,Dug Well,2.43,4.12,0.54,1.45
Odisha,Ganjam,Bellaguntha,Mangalpur,Mangalpur2,49.3925,Qtz./Schist,6.409483738,2648.352744,259.6141289,137.7603707,126.998,19.58397683,123.008365,9.269093113,75.73178529,84.9575456,318.2995354,92.64884854,0.087171377,40.80522925,19.8067,84.6639,Dug Well,2.18,4.06,0.56,1.98
Odisha,Ganjam,Bhanjanagar,Bhanjanagar-I,Bhanjanagar-i,47.06,Unconfined,6.409483738,181.9194128,726.9442741,241.0043942,126.998,19.60971698,123.008365,12.69552197,186.8422451,86.99373168,207.274674,59.45306348,0.266688071,41.97344226,19.9486,84.5833,Dug Well,2.2,3.69,1.19,1.49
Odisha,Ganjam,Bhanjanagar,Dadralunda,Dadralunda,45.74,Unconfined,6.409483738,958.9620462,203.8919297,142.874963,126.998,19.86454369,123.008365,11.06562162,60.79543677,91.26637595,204.4647831,64.0737942,2.50069115,45.1392285,20.0617,84.4889,Dug Well,3.39,5.05,1.5,3.05
Odisha,Ganjam,Bhanjanagar,Gallery,Gallery,45.68,Unconfined,6.409483738,197.7797305,731.2388183,81.17927016,126.998,18.79202437,123.008365,6.990476341,72.58184913,112.1889244,310.2672307,92.89628645,4.616638555,48.11116187,20.0925,84.575,Dug Well,2.23,3.72,0.97,2.07
Odisha,Ganjam,Bhanjanagar,Mujhagarh,Mujhagarh,45.68,Unconfined,6.409483738,218.2341485,779.3122996,66.40786634,126.998,19.28347556,123.008365,9.03939692,73.7129611,110.6324368,268.2863676,64.80234943,0.138495056,41.28931324,20.0167,84.5172,Dug Well,5.58,6.35,1.88,5.18
Odisha,Ganjam,Bhanjanagar,Tilisingi,Tilisingi,45.71,Unconfined,6.409483738,62.6945333,1486.554421,93.32852702,126.998,19.68220185,123.008365,11.62775782,92.03467476,95.43064336,211.2748519,102.5265268,2.539824422,40.57300528,20.0189,84.6322,Dug Well,3.89,4.49,0.89,3.37
Odisha,Ganjam,Chhatrapur,Chatrapur,Chatrapur1,45.98,Unconfined,6.409483738,22.3066475,653.9635066,135.2368581,126.998,20.09207243,123.008365,11.09151752,85.06997604,84.61591975,208.3081995,107.6125375,0.29969329,40.7994957,19.355,84.9789,Dug Well,2.7,3.62,2.1,2.25
Odisha,Ganjam,Chhatrapur,Ganjam,Ganjam,45.38,Unconfined,6.409483738,56.71330552,310.4923372,135.9197856,126.998,20.06415617,123.008365,9.368354185,84.10260645,69.95215315,206.6006394,79.47753648,2.554829623,48.1026078,19.3736,85.0347,Dug Well,0.84,0.9,0.34,0.57
Odisha,Ganjam,Chhatrapur,Narendrapur,Narendrapur,46.31,Qtz./Schist,6.409483738,147.7069582,366.0220573,13.92245098,126.998,18.92121216,123.008365,10.39869334,77.73465991,68.60057418,212.1029734,44.59191633,0.089708005,49.08116606,19.335,84.8694,Dug Well,5.05,8.55,4.1,4.7
Odisha,Ganjam,Chhatrapur,Tanganapalli,Tanganapalli 1,45.8,Qtz./Schist,6.409483738,53.0939546,176.6350771,133.8511833,126.998,19.82092157,123.008365,7.504404879,90.61738603,120.9532346,302.0093766,69.11517759,0.533631905,32.77906551,19.3744,84.8797,Dug Well,1.72,1.6,0.3,0.23
Odisha,Ganjam,Chikiti,Chikiti,Chikiti,45.8,Qtz./Schist,6.409483738,180.3681038,102.9582165,246.8356537,126.998,18.25928422,123.008365,11.78671544,169.6234577,45.20796055,311.9470202,105.2707861,0.503700152,47.94504496,19.1958,84.6144,Dug Well,0.79,1.82,0.42,0.47
Odisha,Ganjam,Chikiti,Laxmipur,Laxmipur1,47.96,Qtz./Schist,6.409483738,75.78772898,164.7582035,106.3899931,126.998,18.84322652,123.008365,9.997880939,81.12740202,83.32481768,217.4841784,107.4973234,4.862132956,42.80434622,19.1628,84.61,Dug Well,4.72,7.12,1.57,1.82
Odisha,Ganjam,Chikiti,Surlaroad,Surlaroad 1,47.39,Qtz./Schist,6.409483738,160.5262275,816.0043605,132.9820854,126.998,18.35872362,123.008365,8.23808106,89.34045632,53.96793444,305.5063664,99.06260998,4.81271777,49.34122797,19.1686,84.7222,Dug Well,2.4,0.82,0.43,0.7
Odisha,Ganjam,Dharakote,Balrampur,Balrampur,47.42,Qtz./Schist,6.409483738,1143.861859,205.8705111,190.5625579,126.998,19.59754857,123.008365,10.97309856,97.93906875,80.0188324,212.0911007,50.01515364,1.061034586,45.80673539,19.6386,84.4311,Dug Well,1.3,2,0.65,0.85
Odisha,Ganjam,Dharakote,Baradabili,Baradabili,46.94,Qtz./Schist,6.409483738,73.7203533,1403.978233,153.1678144,126.998,20.49051102,123.008365,12.33190956,64.8170912,88.94240352,260.1373203,58.38567187,4.174670785,43.14078712,19.6925,84.545,Dug Well,3.48,4.27,1.87,2.67
Odisha,Ganjam,Dharakote,Dharkote,Dharkote,46.94,Qtz./Schist,6.409483738,111.8155829,478.8575531,267.7051678,126.998,19.17726034,123.008365,7.176225435,70.19562802,81.87927015,251.7734993,68.70763334,0.249871662,41.45759996,19.6417,84.5792,Dug Well,1.32,1.84,0.94,1.24
Odisha,Ganjam,Dharakote,Gangapur,Gangapur 1,47,Qtz./Schist,6.409483738,105.5928022,1932.193814,101.7184004,126.998,18.35178087,123.008365,11.4656425,99.12020525,58.57350702,307.8872415,41.19818457,4.09782003,45.42702128,19.7792,84.6075,Dug Well,1.73,3.63,1.28,1.48
Odisha,Ganjam,Ganjam,Huma,Humma,47,Qtz./Schist,6.409483738,316.9723708,236.6172595,455.0441744,126.998,19.19715357,123.008365,13.61065343,73.87001127,106.9545842,202.4450732,93.73488472,4.39724458,44.65147295,19.4269,85.075,Dug Well,1.17,1.2,1.87,0.67
Odisha,Ganjam,Hinjilicut,Badakhandi,Badakhandi,48.62,Qtz./Schist,6.409483738,1197.157812,236.0366608,24.27748662,126.998,19.330791,123.008365,7.605158237,166.3652292,88.42230832,228.0521059,68.42719031,0.2474065,34.56505879,19.4222,84.7372,Dug Well,1.81,1.76,1.26,1.26
Odisha,Ganjam,Hinjilicut,Hinjlicut,Hinjlicut 1,48.86,Qtz./Schist,6.409483738,121.6528846,485.2945706,126.6192112,126.998,20.39134705,123.008365,10.21008716,50.88106923,84.007301,210.8551817,100.7462555,4.50815999,41.1168869,19.4761,84.7467,Dug Well,2.99,3.72,0.72,2.22
Odisha,Ganjam,Hinjilicut,Hinjlikatu,Hinjlikatu,48.896,Qtz./Schist,6.409483738,129.3925246,772.7645239,119.0225707,126.998,19.52274163,123.008365,11.83052311,204.8489433,52.91582618,360.5905169,74.8889162,0.150180519,41.1378504,19.4889,84.7417,Dug Well,2.83,5.96,1.39,2.41
Odisha,Ganjam,Hinjilicut,Pochilima,Pochilima,48.716,Qtz./Schist,6.409483738,51.33769312,239.6059873,128.0323485,126.998,18.74187143,123.008365,8.909157177,75.51496884,60.28321665,244.3786368,66.06378364,4.28767481,38.73750821,19.4542,84.7467,Dug Well,1.74,4,1.78,2.28
Odisha,Ganjam,Jaganathprasad,Baragam,Baragam,48.896,Qtz./Schist,6.409483738,106.2745281,254.0691378,127.050042,126.998,17.71417358,123.008365,11.66430773,174.3284938,87.44522665,210.8412626,74.82758243,0.161037882,36.97612753,19.8978,84.6839,Dug Well,1.79,3.49,0.37,1.49
Odisha,Ganjam,Jaganathprasad,Chadeiapalli Chhak,Chadeiapalli Chhak,48.896,Qtz./Schist,6.409483738,1563.80743,891.7912479,141.9087512,126.998,20.52368615,123.008365,8.966108368,65.33538762,115.0509819,214.4614082,100.7208146,0.152131429,49.55872064,19.9692,84.8467,Dug Well,1.85,5.05,1.4,1.8
Odisha,Ganjam,Jaganathprasad,Chamkahandi,Chamkahandi,49.388,Qtz./Schist,6.409483738,10171.37913,229.1470694,107.0612005,126.998,18.90785562,123.008365,9.215181361,61.41232911,73.88672666,229.3621776,91.78911422,4.749183305,27.20091602,20.0431,84.7069,Dug Well,1.9,3.07,1.62,1.72
Odisha,Ganjam,Jaganathprasad,Gayagonda,Gayagonda 1,49.568,Qtz./Schist,6.409483738,168.5555214,221.2294653,179.7268873,126.998,19.51249606,123.008365,11.60255581,77.31763185,60.1307055,243.1294959,111.9390087,4.87983091,41.98890816,20.1742,84.7508,Dug Well,4,5.4,0.78,3.5
Odisha,Ganjam,Jaganathprasad,Jagannathprasad,Jagannathprasad,49.568,Qtz./Schist,6.409483738,552.3086586,1004.53476,136.1291025,126.998,19.78475062,123.008365,8.030626722,70.82916004,76.47856705,297.6828122,92.61685694,0.228197452,42.96831735,19.9708,84.7778,Dug Well,3.5,6.26,1.49,3.11
Odisha,Ganjam,Jaganathprasad,Jhadabhumi,Jhadabhumi,49.568,Qtz./Schist,6.409483738,58.69593952,222.4442343,177.0678742,126.998,20.32606195,123.008365,11.28539073,88.27057353,49.05093555,227.9991163,79.14269569,0.28038134,44.51549118,19.9192,84.7233,Dug Well,3.5,7.1,0.25,2.1
Odisha,Ganjam,Jaganathprasad,Saishamuli,Saishamuli 1,49.568,Qtz./Schist,6.409483738,69.1261388,664.8639197,97.17296174,126.998,19.02220355,123.008365,8.209623522,166.2283575,63.38098962,250.5024189,96.89920718,0.247855286,44.30142301,20.0739,84.6033,Dug Well,4.3,5.55,3,4.22
Odisha,Ganjam,Jaganathprasad,Tarasingi,Tarasingi,49.568,Qtz./Schist,6.409483738,143.6132076,529.7268494,80.94853291,126.998,18.05059609,123.008365,7.033326078,158.7508178,94.95280872,294.0736043,88.95553268,0.05865306,46.98096875,20.0922,84.6878,Dug Well,4.18,8.58,1.83,5.43
Odisha,Ganjam,Kavisurjyanagar,Gudiali,Gudiali,49.568,Qtz./Schist,6.409483738,43.31855627,444.6174294,117.7435557,126.998,19.20871771,123.008365,11.73434632,76.95401243,64.75225302,315.5829024,59.5186755,0.0446998,49.61923878,19.5675,84.7839,Dug Well,1.88,5.03,0.25,1.28
Odisha,Ganjam,Kavisurjyanagar,K.S.Nagar,K.S.Nagar1,49.568,Qtz./Schist,6.409483738,245.0697937,873.951438,139.2537842,126.998,18.25328629,123.008365,7.711622759,166.2592719,71.6130554,268.4278899,81.42618229,0.14638589,36.18692545,19.5831,84.6756,Dug Well,1.52,2.8,0.2,0.45
Odisha,Ganjam,Khalikote,Khalikot,Khalikot,49.568,Qtz./Schist,6.409483738,52.04954054,796.9245311,133.649803,126.998,18.62682469,123.008365,10.7350155,77.5990228,85.69925625,241.3959899,85.8789851,0.964226541,49.92608303,19.6097,85.0883,Dug Well,3.23,5.23,2.38,3.13
Odisha,Ganjam,Khalikote,Kodala,Kodala,49.568,Qtz./Schist,6.409483738,89.5816052,421.0307581,87.20149487,126.998,18.74328686,123.008365,12.17374091,88.2958194,60.4756669,275.6567617,84.58342605,0.29833635,45.66289872,19.625,84.9383,Dug Well,1.31,3.05,0.47,0.9
Odisha,Ganjam,Khalikote,Rambha,Rambha,49.568,Qtz./Schist,6.409483738,243.8448115,1869.039022,148.2081957,126.998,19.42484477,123.008365,11.79668636,59.32503204,85.5475192,261.5190883,98.28589431,4.939620688,36.5971478,19.5269,85.0958,Dug Well,2.28,1.58,1.1,1.27
Odisha,Ganjam,Kukudakhandi,Digapahandi,Digapahandi 1,49.568,Qtz./Schist,6.409483738,246.2486492,142.6124494,78.85589511,126.998,18.9076761,123.008365,9.438542632,78.48983173,58.31738507,229.0628146,54.05387709,4.428613625,40.2061744,19.3819,84.5631,Dug Well,2.85,5.4,5,2.25
Odisha,Ganjam,Kukudakhandi,Kanakia,Kankia,49.568,Qtz./Schist,6.409483738,203.3038791,210.0848423,209.2551205,126.998,17.98909925,123.008365,8.573478306,185.038124,72.1844196,295.0095554,103.8988788,0.162537942,49.23496133,19.2422,84.7094,Dug Well,4.77,5.87,2.82,4.02
Odisha,Ganjam,Kukudakhandi,Kukudahandi,Kukudahandi,49.568,Qtz./Schist,6.409483738,83.7552883,594.7365138,207.8807768,126.998,20.57513626,123.008365,11.77426804,182.6168383,128.4281246,307.0705677,73.71219651,0.16420639,44.04883368,19.3944,84.7542,Dug Well,1.44,4.67,0.97,1.14
Odisha,Ganjam,Kukudakhandi,Lanjia,Lanjia,49.568,Qtz./Schist,6.409483738,202.053335,793.1729394,209.9890835,126.998,19.55535522,123.008365,11.76529006,95.21061011,89.26131768,232.9999811,54.84548708,0.067087692,27.25425795,19.3544,84.7428,Dug Well,3,3.35,2.45,2.65
Odisha,Ganjam,Kukudakhandi,Lathi,Lathi,49.568,Qtz./Schist,6.409483738,114.7837733,254.23244,334.062335,126.998,19.17502609,123.008365,11.81457749,168.1695818,71.64180685,242.7257571,67.26390185,4.78760301,34.65475701,19.3028,84.7592,Dug Well,1.52,2.83,1.03,1.38
Odisha,Ganjam,Kukudakhandi,Padmanavapur,Padmanavapur,49.568,Qtz./Schist,6.409483738,19.7766143,159.9916836,267.7473037,126.998,18.29454125,123.008365,12.47300329,51.28371576,83.3039044,397.4956215,56.52093625,4.92304051,33.26301878,19.3569,84.5661,Dug Well,1.85,2.7,1.43,1.55
Odisha,Ganjam,Kukudakhandi,Pitamberpur,Pitamberpur,49.568,Qtz./Schist,6.409483738,615.2205032,790.2650435,242.2277728,126.998,19.51643975,123.008365,12.46037651,97.21084731,84.5823775,218.3505922,43.42984123,0.143992205,43.4645439,19.3706,84.6311,Dug Well,1.86,3.25,1.6,0.85
Odisha,Ganjam,Kukudakhandi,Ratanpur,Ratanpur,49.568,Qtz./Schist,6.409483738,107.0765059,729.4066785,213.4294918,126.998,19.42551915,123.008365,11.18125277,53.53063226,120.4112305,200.083939,81.26968676,0.286315135,43.94256951,19.3539,84.7708,Dug Well,2.25,4.1,1.22,2.25
Odisha,Ganjam,Patrapur,Jarada,Jarada1,49.568,Qtz./Schist,6.409483738,64.52727902,559.9596985,280.7892784,126.998,19.67299085,123.008365,11.75556279,97.19693762,95.61056768,242.145211,86.94454458,0.037969923,44.29157095,19.075,84.5067,Dug Well,1.95,2.15,0.62,0.55
Odisha,Ganjam,Patrapur,Jayantipur,Jayantipur,49.568,Qtz./Schist,6.409483738,2046.267104,877.4191,131.6983883,126.998,20.35699631,123.008365,10.56124854,155.1006079,74.93447296,229.343447,43.89092589,0.032520772,44.08019349,19.0939,84.6133,Dug Well,7.05,3.8,0.75,1
Odisha,Ganjam,Patrapur,Patrapur,Patrapur1,49.658,Qtz./Schist,6.409483738,219.4739317,171.1490192,101.186262,126.998,18.49854742,123.008365,11.53800623,76.8506223,49.85426657,226.1127289,101.3608021,0.16495165,47.64706033,19.1283,84.5772,Dug Well,2.12,3.02,0.74,1.47
Odisha,Ganjam,Patrapur,Surangi,Surangi,49.658,Qtz./Schist,6.409483738,72.80687272,624.1857099,146.8403196,126.998,20.59478754,123.008365,7.632293202,50.3072477,86.0152844,220.4802361,63.96063536,2.562307955,41.18403534,19.1583,84.5333,Dug Well,2.33,3.63,1.18,2.08
Odisha,Ganjam,Polasara,Polasora,Polasora,49.658,Qtz./Schist,6.409483738,116.7435787,233.4177275,142.2357028,126.998,18.78712474,123.008365,12.11278069,87.58900665,91.1423968,235.4008184,114.3562287,1.028617132,25.99224449,19.6917,84.8194,Dug Well,3.29,3.33,1.98,2.08
Odisha,Ganjam,Purusottampur,Bananai,Bananai,49.658,Qtz./Schist,6.409483738,51.08430488,650.5540032,235.0551611,126.998,19.82556531,123.008365,13.52668999,98.99212631,122.0944702,237.5606351,77.3316898,4.612273419,44.69760747,19.5183,84.7731,Dug Well,0.94,0.63,0.6,0.28
Odisha,Ganjam,Purusottampur,Nuapalli,Nuapalli,48.656,Qtz./Schist,6.409483738,713.9589816,348.7588934,190.8469422,126.998,20.34149672,123.008365,13.08758907,50.11510946,80.346894,234.4191848,84.12637282,0.982178339,49.46829705,19.4617,84.8875,Dug Well,2.05,2.2,0.8,0.92
Odisha,Ganjam,Rangilunda,Berhampur Ii,Berhampur Ii,48.104,Qtz./Schist,6.409483738,50.24338362,852.7259033,129.7237569,126.998,19.13670603,123.008365,13.25674321,186.7278997,118.0967677,217.2908348,80.03396026,0.24010253,35.60813213,19.3117,84.7906,Dug Well,3.5,3.18,2.52,3
Odisha,Ganjam,Rangilunda,Dumdumi,Dumdumi,48.104,Qtz./Schist,6.409483738,76.5095868,678.3066162,131.3219476,126.998,19.91998068,123.008365,8.410751437,153.7424748,72.87328695,298.8760317,88.12625962,0.134183346,41.83742384,19.2225,84.8067,Dug Well,1.96,3.31,1.31,1.56
Odisha,Ganjam,Rangilunda,Golabandha,Golabandha,48.014,Qtz./Schist,6.409483738,610.0102824,848.1222281,125.5866192,126.998,19.84439752,123.008365,10.60163702,83.70967223,71.36045426,255.3104017,65.28393493,0.136206715,40.90616264,19.2494,84.8719,Dug Well,4.83,6.65,5.85,4.65
Odisha,Ganjam,Rangilunda,Golanthara,Golanthara,47.996,Qtz./Schist,6.409483738,2086.457344,331.6878732,548.2938174,126.998,18.11590088,123.008365,10.67770678,94.9102298,74.61515278,314.7644867,56.99826412,0.540869009,45.63652818,19.2042,84.7525,Dug Well,2.06,2.41,1.06,1.46
Odisha,Ganjam,Rangilunda,Gopalpur,Gopalpur 1,47.996,Qtz./Schist,6.409483738,76.6290913,128.2953365,215.2093035,126.998,20.13129998,123.008365,11.54124416,90.41434838,85.79835065,222.6050252,49.08328737,4.02370418,29.30590063,19.2589,84.775,Dug Well,1.8,2.13,1.58,1.18
Odisha,Ganjam,Rangilunda,Haldiapadar,Haldiapadar,47.996,Qtz./Schist,6.409483738,164.2514325,1383.063994,133.0280814,126.998,19.94494648,123.008365,12.79084843,86.28274931,82.9175258,391.6764792,93.25498438,1.741838604,36.02489086,19.2775,84.7814,Dug Well,2.69,3.19,2.21,1.99
Odisha,Ganjam,Rangilunda,Hinjalapalli,Hinjalapalli 1,47.996,Qtz./Schist,6.409483738,143.8482463,700.0435564,142.7278845,126.998,19.98958991,123.008365,13.17716349,97.23029432,87.2938175,220.7053178,43.54474421,2.547504333,40.54788077,19.2422,84.7853,Dug Well,2.05,6.4,1.6,1.8
Odisha,Ganjam,Rangilunda,Mantridi,Mantridi,47.996,Qtz./Schist,6.409483738,784.220784,281.0589842,143.341372,126.998,18.09812256,123.008365,11.08725604,56.13883237,85.70776895,271.0847582,61.4857295,0.144204852,40.45958867,19.1889,84.7719,Dug Well,1.78,2.33,0.75,0.88
Odisha,Ganjam,Sanakhemundi,Patapur,Patapur,47.996,Qtz./Schist,6.409483738,135.3029808,465.1536696,88.12476959,126.998,18.43044595,123.008365,7.494449475,75.49526482,81.34497768,313.3562528,42.18544366,0.06565573,34.86374377,19.445,84.5908,Dug Well,3.01,7.71,3.56,2.41
Odisha,Ganjam,Sanakhemundi,Pudamari,Pudamari,47.996,Qtz./Schist,6.409483738,2162.511852,248.0281334,108.3831709,126.998,18.96664077,123.008365,12.63573472,207.1699043,91.45320715,283.8337988,76.81483868,2.53859841,41.25091628,19.445,84.4667,Dug Well,1.25,4.24,1.89,1.19
Odisha,Ganjam,Sargad,Subash Ch.Pur,Subash Ch.Pur,47.996,Qtz./Schist,6.409483738,249.6946582,717.7741643,141.4286661,126.998,18.30661286,123.008365,7.018257642,55.72993368,50.14318051,287.6220843,73.34475725,4.756284644,30.09784711,19.5397,84.6208,Dug Well,3.26,6.86,1.94,3.26
Odisha,Ganjam,Surada,Badagarh,Badagarh 1,47.996,Qtz./Schist,6.409483738,168.3514172,223.1128582,64.38778892,126.998,20.14482318,123.008365,13.6601667,68.89491374,85.5588227,200.838168,79.7420462,4.913566965,46.0991467,19.6444,84.4131,Dug Well,0.75,1.61,0.35,0.45
Odisha,Ganjam,Surada,Sorada,Soroda,47.996,Qtz./Schist,6.409483738,72.2842698,828.162126,119.6997856,126.998,17.90232437,123.008365,9.546552728,196.9216861,71.3949211,276.7913694,53.85733942,4.63087373,35.59005593,19.7572,84.4367,Dug Well,2.76,1.93,1.44,1.63
Odisha,Ganjam,Surada,Soramani,Soramani,47.996,Qtz./Schist,6.409483738,1109.70269,695.9904496,88.09339545,126.998,19.53258151,123.008365,11.30251157,91.77700107,69.0909329,205.753563,64.66269136,4.96800672,32.17249113,19.71,84.5206,Dug Well,2.3,3.5,2.05,2.35
Odisha,Jagatsinghapur,Balikuda,Balikuda,Balikuda 3,47.996,Qtz./Schist,6.409483738,118.7445635,103.642139,384.5274081,126.998,18.00180636,123.008365,10.31627941,77.48815333,78.36599975,279.2128802,72.09129687,4.765177605,36.89023815,20.1375,86.2719,Dug Well,1.57,1.95,0.42,0.75
Odisha,Jagatsinghapur,Jagatsinghapur,Balia Store,Balia Store,47.996,Qtz./Schist,6.409483738,2081.466019,685.1253799,129.9730857,126.998,20.27333386,123.008365,7.032147047,58.97811701,82.7667685,224.6433768,85.56914566,0.141244208,46.11467007,20.3278,86.0858,Dug Well,1.73,2.25,0.93,0.99
Odisha,Jagatsinghapur,Jagatsinghapur,Gobindpur,Govindpur,47.996,Qtz./Schist,6.409483738,141.6264558,1473.021748,131.1626317,126.998,19.65667094,123.008365,8.79107451,59.1520233,49.17784614,275.9260796,93.62541152,0.260318207,43.24100982,20.3311,86.055,Dug Well,0.81,2.51,0.06,0.26
Odisha,Jagatsinghapur,Jagatsinghapur,Kulakijanga,Kulakijanga,47.996,Qtz./Schist,6.409483738,226.4157781,154.3718853,263.4366349,126.998,18.87225444,123.008365,9.949352411,76.77846045,81.0909783,222.8097871,39.97137254,0.128278393,49.28953196,20.3369,86.055,Dug Well,2.29,2.8,1.6,1.78
Odisha,Jagatsinghapur,Kujang,Balarampur,Balarampur,47.996,Qtz./Schist,6.409483738,67.9562796,166.3659894,142.978787,126.998,19.82954942,123.008365,8.711734979,98.24562297,70.567196,394.8254147,48.75170294,4.35745982,46.43760367,20.3242,86.5358,Dug Well,2.9,3.15,1.31,1.08
Odisha,Jagatsinghapur,Kujang,Bhutmundi,Bhutmundi1,47.996,Qtz./Schist,6.409483738,49.4605275,187.0283636,113.5914423,126.998,17.8874577,123.008365,10.39823292,81.84020747,79.2196225,347.4335218,102.3604038,4.17783528,37.24896951,20.3239,86.5758,Dug Well,1.26,0.52,0.36,0.52
Odisha,Jagatsinghapur,Tirtol,Kanakpur,Kanakpur,47.948,Qtz./Schist,6.409483738,109.0646799,1176.265704,129.8874683,126.998,18.77334606,123.008365,11.69506895,93.30262442,87.4859056,390.0283844,114.2589936,1.794748156,40.07137663,20.2833,86.3,Dug Well,1.71,2.1,1.03,1.18
Odisha,Jajapur,Badachana,Arkhapur,Arkhapur,47.99,Qtz./Schist,6.409483738,99.51166468,127.2125886,135.0863809,126.998,19.90199219,123.008365,8.254818274,83.14741423,109.4341677,363.7285122,66.06749099,0.03199672,42.93415931,20.6539,86.1539,Dug Well,1.2,2,1.88,2.3
Odisha,Jajapur,Badachana,Haridaspur,Haridaspur,45.998,Qtz./Schist,6.409483738,54.98617718,875.6590933,91.41092566,126.998,19.99802025,123.008365,8.582882559,76.04896189,64.8812311,288.7686788,89.97816626,4.83821316,44.93417164,20.7247,86.1208,Dug Well,1.94,2.73,1.74,1.86
Odisha,Jajapur,Bari,Kalamatia,Kalamatia,46.196,Qtz./Schist,6.409483738,3071.221484,576.5260017,140.8144092,126.998,18.30888405,123.008365,7.050194123,74.88995296,76.17953675,314.2696035,96.96205322,0.024401285,16.46616609,20.6444,86.4053,Dug Well,2.43,2.75,1.35,2.03
Odisha,Jajapur,Binjharpur,Rudrapur,Rudrapur,46.406,Qtz./Schist,6.409483738,73.4193986,813.3357849,87.35615237,126.998,19.74535821,123.008365,12.69423226,91.1546696,47.77660262,277.5496823,82.02461913,0.017260887,38.79846055,20.7072,86.4375,Dug Well,2.5,2.7,1.25,1.68
Odisha,Jajapur,Binjharpur,Singhpur New,Singhpur New,46.406,Qtz./Schist,6.409483738,107.1998274,156.1744732,96.37900373,126.998,19.35693531,123.008365,10.66054869,89.95477044,108.0823048,233.1584926,94.31571759,0.47882664,41.60958307,20.6886,86.5056,Dug Well,3.56,3.55,2.11,2.71
